User_ID,Age,Gender,City_Tier,City_Name,Occupation,Monthly_Income_INR,Rent_Housing_INR,Food_Groceries_INR,Utilities_Bills_INR,Healthcare_INR,Education_Childcare_INR,Entertainment_Dining_INR,Shopping_Lifestyle_INR,Investment_INR,Discretionary_Spending_INR,Essential_Spending_INR,Total_Monthly_Expenses_INR,Monthly_Savings_INR,Savings_Rate_Pct,Discretionary_Ratio_Pct,Financial_Resilience_Score,Emergency_Fund_Months
IN_USR_02438,56,Female,Tier 1,Delhi-NCR,Freelancer/Consultant,163000,39500,28800,12000,8100,13500,12400,8600,20000,21000,101900,122900,40100,24.6,17.1,47,3.2
IN_USR_02439,49,Male,Tier 3,Warangal,Freelancer/Consultant,150500,17000,20800,8100,6000,11200,12000,9000,37000,21000,63100,84100,66400,44.1,25.0,90,12.8
IN_USR_02440,46,Female,Tier 1,Hyderabad,Operations Executive,94500,28500,11600,6000,4200,7900,6800,4300,16000,11100,58200,69300,25200,26.7,16.0,56,5.2
IN_USR_02441,36,Male,Tier 3,Trichy,Healthcare Worker,37000,6500,6000,2600,1700,2900,3600,1900,5000,5500,19700,25200,11800,31.9,21.8,61,5.9
IN_USR_02442,35,Female,Tier 1,Hyderabad,Healthcare Worker,48500,16500,7000,2100,1300,2100,3400,1800,6500,5200,29000,34200,14300,29.5,15.2,48,2.2
IN_USR_02443,41,Female,Tier 3,Dehradun,Software Engineer,93000,15500,13800,4800,3700,9200,7100,3900,18500,11000,47000,58000,35000,37.6,19.0,61,4.2
IN_USR_02444,32,Female,Tier 2,Ahmedabad,Sales Consultant,78500,12000,12200,5900,4500,7500,6800,3600,17500,10400,42100,52500,26000,33.1,19.8,61,5.2
IN_USR_02445,38,Female,Tier 2,Coimbatore,Financial Analyst,98500,15500,13200,5200,5200,7200,5700,5200,24000,10900,46300,57200,41300,41.9,19.1,81,9.0
IN_USR_02446,27,Female,Tier 2,Chandigarh,Financial Analyst,118000,24500,20200,5500,3700,2400,10700,6100,30000,16800,56300,73100,44900,38.1,23.0,60,4.2
IN_USR_02447,47,Female,Tier 1,Pune,Freelancer/Consultant,67500,16000,12600,4500,2300,2900,2700,3900,14000,6600,38300,44900,22600,33.5,14.7,58,4.0
IN_USR_02448,27,Male,Tier 1,Hyderabad,Freelancer/Consultant,148000,41500,21600,10900,6200,300,14700,9400,25500,24100,80500,104600,43400,29.3,23.0,53,4.5
IN_USR_02449,37,Female,Tier 1,Delhi-NCR,Healthcare Worker,56500,14500,10000,4000,1200,2500,3500,1800,12000,5300,32200,37500,19000,33.6,14.1,55,3.1
IN_USR_02450,48,Male,Tier 1,Pune,Sales Consultant,119500,34000,18600,7300,5500,11200,11900,8900,10000,20800,76600,97400,22100,18.5,21.4,34,1.6
IN_USR_02451,54,Male,Tier 1,Chennai,Freelancer/Consultant,71500,20000,13200,5200,1600,3900,7100,4800,9500,11900,43900,55800,15700,22.0,21.3,36,1.3
IN_USR_02452,45,Female,Tier 1,Pune,Small Business Owner,148500,37500,25600,11100,3300,7600,6100,8900,22500,15000,85100,100100,48400,32.6,15.0,54,3.1
IN_USR_02453,57,Male,Tier 2,Coimbatore,Data Analyst,54000,11000,10400,3200,3200,5200,3800,2900,7500,6700,33000,39700,14300,26.5,16.9,45,2.4
IN_USR_02454,48,Female,Tier 2,Ahmedabad,Healthcare Worker,81000,15000,11600,5200,1800,4500,7900,2900,16000,10800,38100,48900,32100,39.6,22.1,85,10.5
IN_USR_02455,38,Male,Tier 1,Chennai,Data Analyst,74000,25000,9800,4800,3200,4600,4000,2400,12000,6400,47400,53800,20200,27.3,11.9,57,4.8
IN_USR_02456,34,Male,Tier 1,Bangalore,Marketing Manager,107000,33000,21200,5600,4900,6300,9100,3400,9500,12500,71000,83500,23500,22.0,15.0,42,2.4
IN_USR_02457,23,Female,Tier 1,Hyderabad,Software Engineer,202500,56000,36000,10700,12100,4500,11700,14300,31000,26000,119300,145300,57200,28.2,17.9,46,2.3
IN_USR_02458,48,Female,Tier 2,Chandigarh,Operations Executive,78500,13000,13800,5800,3400,4300,4000,3500,16500,7500,40300,47800,30700,39.1,15.7,67,5.0
IN_USR_02459,52,Male,Tier 1,Chennai,Software Engineer,134000,33500,24600,10500,5400,7000,9100,4800,20000,13900,81000,94900,39100,29.2,14.6,49,2.4
IN_USR_02460,38,Male,Tier 2,Coimbatore,Freelancer/Consultant,123500,29000,18400,5300,5800,7400,9300,8300,24500,17600,65900,83500,40000,32.4,21.1,54,3.7
IN_USR_02461,47,Female,Tier 3,Warangal,Operations Executive,72500,9000,10000,4600,1500,3200,4500,3300,16500,7800,28300,36100,36400,50.2,21.6,91,16.3
IN_USR_02462,55,Female,Tier 1,Delhi-NCR,Civil Engineer,59500,17000,7200,2500,2600,5100,4500,2800,7500,7300,34400,41700,17800,29.9,17.5,64,6.6
IN_USR_02463,41,Female,Tier 1,Bangalore,Freelancer/Consultant,120500,33000,15800,7900,4100,5100,5700,6600,17500,12300,65900,78200,42300,35.1,15.7,73,7.6
IN_USR_02464,41,Male,Tier 1,Chennai,Software Engineer,235500,59000,41400,13400,11000,10900,10800,14900,30000,25700,135700,161400,74100,31.5,15.9,58,4.6
IN_USR_02465,30,Male,Tier 1,Delhi-NCR,Civil Engineer,76500,20000,10200,4100,3500,1600,6300,4800,12000,11100,39400,50500,26000,34.0,22.0,52,2.9
IN_USR_02466,57,Female,Tier 1,Pune,Civil Engineer,47000,16000,8200,2700,2600,3300,3300,2200,5500,5500,32800,38300,8700,18.5,14.4,35,1.1
IN_USR_02467,42,Female,Tier 2,Coimbatore,Healthcare Worker,50500,12000,7800,4000,2800,5000,3700,2600,8000,6300,31600,37900,12600,25.0,16.6,46,2.9
IN_USR_02468,48,Male,Tier 1,Delhi-NCR,Civil Engineer,49000,15000,6400,3700,1400,3700,3200,1900,6000,5100,30200,35300,13700,28.0,14.4,61,5.9
IN_USR_02469,26,Male,Tier 1,Pune,Healthcare Worker,56000,16500,7000,2600,2700,1500,3800,3700,9000,7500,30300,37800,18200,32.5,19.8,68,7.3
IN_USR_02470,46,Female,Tier 2,Indore,Sales Consultant,101500,21500,20200,7100,2400,6600,5400,4800,18500,10200,57800,68000,33500,33.0,15.0,51,2.1
IN_USR_02471,35,Female,Tier 2,Chandigarh,Financial Analyst,100500,23500,18000,5700,2500,4000,4700,5400,19000,10100,53700,63800,36700,36.5,15.8,79,8.9
IN_USR_02472,22,Male,Tier 1,Mumbai,Data Analyst,149000,34500,27800,11100,4400,4500,11800,10700,22500,22500,82300,104800,44200,29.7,21.5,51,3.7
IN_USR_02473,46,Male,Tier 1,Mumbai,Financial Analyst,92500,20500,12400,5200,2600,7800,6400,4500,19500,10900,48500,59400,33100,35.8,18.4,60,4.2
IN_USR_02474,55,Female,Tier 2,Jaipur,Operations Executive,35500,8500,6200,1700,1800,2400,1500,2400,5500,3900,20600,24500,11000,31.0,15.9,58,4.7
IN_USR_02475,50,Female,Tier 3,Warangal,Marketing Manager,74500,8000,13200,5300,4000,3300,5500,4800,13500,10300,33800,44100,30400,40.8,23.4,91,12.2
IN_USR_02476,56,Male,Tier 2,Ahmedabad,Small Business Owner,234500,52000,34400,15600,8600,11300,10300,11000,61500,21300,121900,143200,91300,38.9,14.9,86,10.2
IN_USR_02477,26,Male,Tier 1,Mumbai,Teacher/Professor,92000,21000,14600,5900,4800,600,5800,4500,16500,10300,46900,57200,34800,37.8,18.0,74,7.5
IN_USR_02478,41,Female,Tier 1,Bangalore,Small Business Owner,131500,31500,25800,7000,5300,7900,6800,10400,20000,17200,77500,94700,36800,28.0,18.2,44,1.7
IN_USR_02479,33,Female,Tier 3,Mysore,Marketing Manager,93000,12000,13800,6300,4300,4300,4800,6100,25500,10900,40700,51600,41400,44.5,21.1,63,4.5
IN_USR_02480,50,Female,Tier 1,Bangalore,Freelancer/Consultant,155000,35000,28600,11100,4600,9600,10900,9000,25000,19900,88900,108800,46200,29.8,18.3,46,1.9
IN_USR_02481,47,Female,Tier 1,Pune,Operations Executive,100000,29000,12600,5400,5200,7600,7000,5500,18500,12500,59800,72300,27700,27.7,17.3,60,6.0
IN_USR_02482,26,Female,Tier 1,Pune,Sales Consultant,107000,30500,15200,4700,3900,300,9800,5600,24000,15400,54600,70000,37000,34.6,22.0,53,3.1
IN_USR_02483,32,Male,Tier 2,Ahmedabad,Data Analyst,124500,27000,21400,8500,5300,11100,11600,9700,17000,21300,73300,94600,29900,24.0,22.5,46,3.7
IN_USR_02484,38,Female,Tier 1,Chennai,Operations Executive,96000,32000,15000,7000,5700,8800,4300,7100,11000,11400,68500,79900,16100,16.8,14.3,37,2.1
IN_USR_02485,49,Female,Tier 2,Jaipur,Software Engineer,98500,21500,16600,6800,4900,7000,4800,4000,20000,8800,56800,65600,32900,33.4,13.4,73,7.9
IN_USR_02486,45,Male,Tier 1,Bangalore,Data Analyst,145000,46500,18400,9500,3100,9100,10700,6700,19000,17400,86600,104000,41000,28.3,16.7,44,1.6
IN_USR_02487,55,Female,Tier 2,Ahmedabad,Financial Analyst,55000,12000,6800,4100,1600,4300,2900,4200,8000,7100,28800,35900,19100,34.7,19.8,52,2.5
IN_USR_02488,22,Female,Tier 1,Hyderabad,Healthcare Worker,79000,22000,15400,3800,3000,700,4300,3300,17500,7600,44900,52500,26500,33.5,14.5,59,4.1
IN_USR_02489,52,Male,Tier 1,Bangalore,Freelancer/Consultant,52500,14000,9000,2800,2700,4700,4800,3100,6000,7900,33200,41100,11400,21.7,19.2,36,1.2
IN_USR_02490,38,Female,Tier 2,Chandigarh,Freelancer/Consultant,109000,17000,15200,7000,4800,9200,6600,8700,27000,15300,53200,68500,40500,37.2,22.3,73,7.8
IN_USR_02491,53,Male,Tier 2,Jaipur,Civil Engineer,69000,17000,10600,3100,3700,4100,6800,2500,12000,9300,38500,47800,21200,30.7,19.5,49,2.7
IN_USR_02492,48,Male,Tier 1,Hyderabad,Teacher/Professor,38000,12000,6200,2300,1200,3500,3300,1900,5000,5200,25200,30400,7600,20.0,17.1,42,2.9
IN_USR_02493,51,Male,Tier 1,Bangalore,Freelancer/Consultant,68500,23500,13200,4000,2800,6600,3800,3600,7000,7400,50100,57500,11000,16.1,12.9,33,1.2
IN_USR_02494,41,Female,Tier 1,Hyderabad,Freelancer/Consultant,121500,39500,20800,5000,5400,5600,5600,6900,22500,12500,76300,88800,32700,26.9,14.1,50,3.1
IN_USR_02495,26,Male,Tier 1,Mumbai,Software Engineer,192000,49500,37400,11800,5800,4600,9700,11800,26500,21500,109100,130600,61400,32.0,16.5,70,7.7
IN_USR_02496,24,Male,Tier 2,Indore,Operations Executive,84000,12500,12000,5600,2600,2100,4900,4400,23500,9300,34800,44100,39900,47.5,21.1,92,13.8
IN_USR_02497,24,Male,Tier 2,Chandigarh,Marketing Manager,118000,24000,18400,6700,4600,3000,5000,7300,32000,12300,56700,69000,49000,41.5,17.8,88,10.6
IN_USR_02498,55,Female,Tier 3,Mysore,Marketing Manager,73000,7500,10000,4700,4300,5300,5300,3200,19500,8500,31800,40300,32700,44.8,21.1,86,10.5
IN_USR_02499,23,Male,Tier 2,Ahmedabad,Marketing Manager,66000,14500,11000,3200,3000,1400,4400,2000,13500,6400,33100,39500,26500,40.2,16.2,70,5.8
IN_USR_02500,54,Male,Tier 3,Warangal,Data Analyst,81500,14000,13400,5100,2000,4400,7500,2800,17500,10300,38900,49200,32300,39.6,20.9,70,6.3
IN_USR_02501,43,Female,Tier 2,Ahmedabad,Sales Consultant,99500,15500,13000,6800,5500,7900,7300,3700,16500,11000,48700,59700,39800,40.0,18.4,65,4.5
IN_USR_02502,31,Female,Tier 1,Hyderabad,Operations Executive,43000,11500,7400,3300,1300,3900,2300,1300,6500,3600,27400,31000,12000,27.9,11.6,54,3.9
IN_USR_02503,29,Male,Tier 1,Pune,Sales Consultant,66500,18000,9800,5000,1500,1800,3800,4800,12000,8600,36100,44700,21800,32.8,19.2,54,3.5
IN_USR_02504,45,Male,Tier 2,Kochi,Civil Engineer,50000,10000,9000,2700,2400,4900,2900,3500,9500,6400,29000,35400,14600,29.2,18.1,55,4.5
IN_USR_02505,42,Male,Tier 2,Coimbatore,Freelancer/Consultant,57500,12500,10600,3100,1400,5500,5100,2600,9000,7700,33100,40800,16700,29.0,18.9,62,6.5
IN_USR_02506,36,Female,Tier 1,Hyderabad,Healthcare Worker,89000,28000,14200,3700,3100,7100,7600,6400,10500,14000,56100,70100,18900,21.2,20.0,48,4.6
IN_USR_02507,56,Male,Tier 2,Chandigarh,Data Analyst,126500,22000,19600,8600,3400,8700,8900,6500,23000,15400,62300,77700,48800,38.6,19.8,75,7.7
IN_USR_02508,44,Female,Tier 1,Mumbai,Marketing Manager,133000,39500,18600,8600,7400,6400,11500,7000,17000,18500,80500,99000,34000,25.6,18.7,45,2.7
IN_USR_02509,43,Female,Tier 3,Nagpur,Financial Analyst,91500,10500,15000,6700,2600,4600,5100,5800,27500,10900,39400,50300,41200,45.0,21.7,64,4.8
IN_USR_02510,27,Female,Tier 1,Pune,Small Business Owner,175000,56000,31000,11800,9900,2000,16800,13600,16000,30400,110700,141100,33900,19.4,21.5,37,2.3
IN_USR_02511,33,Male,Tier 2,Jaipur,Marketing Manager,118000,22000,23600,6900,5900,10000,9600,6000,14500,15600,68400,84000,34000,28.8,18.6,64,6.9
IN_USR_02512,34,Male,Tier 2,Chandigarh,Financial Analyst,150000,31000,21400,10600,7300,7600,14700,6200,28500,20900,77900,98800,51200,34.1,21.2,68,7.0
IN_USR_02513,47,Male,Tier 1,Chennai,Freelancer/Consultant,127500,42500,16200,7700,4000,7900,5600,7300,16500,12900,78300,91200,36300,28.5,14.1,55,4.1
IN_USR_02514,55,Male,Tier 1,Bangalore,Software Engineer,156500,41500,21600,7500,8900,11000,10300,6200,29500,16500,90500,107000,49500,31.6,15.4,67,6.9
IN_USR_02515,22,Female,Tier 3,Dehradun,Teacher/Professor,46500,6000,6000,3400,1900,1000,3700,1600,10000,5300,18300,23600,22900,49.2,22.5,91,13.9
IN_USR_02516,45,Male,Tier 2,Chandigarh,Teacher/Professor,56500,13500,8200,2900,2500,3300,3600,3600,10500,7200,30400,37600,18900,33.5,19.1,71,7.8
IN_USR_02517,56,Male,Tier 1,Pune,Financial Analyst,117500,34000,15800,7500,5400,6700,8000,8700,14500,16700,69400,86100,31400,26.7,19.4,45,2.4
IN_USR_02518,47,Male,Tier 1,Pune,Operations Executive,69500,15500,11000,4800,4100,3400,6000,2900,10000,8900,38800,47700,21800,31.4,18.7,67,7.2
IN_USR_02519,41,Male,Tier 2,Kochi,Small Business Owner,181000,32000,22800,7900,9500,9800,16500,11800,46500,28300,82000,110300,70700,39.1,25.7,78,9.0
IN_USR_02520,36,Male,Tier 1,Chennai,Data Analyst,116000,31500,21000,6600,6900,11400,8300,5600,12000,13900,77400,91300,24700,21.3,15.2,37,1.2
IN_USR_02521,22,Female,Tier 1,Hyderabad,Financial Analyst,88000,29500,13000,6200,2100,0,5200,4500,11500,9700,50800,60500,27500,31.2,16.0,63,6.0
IN_USR_02522,48,Male,Tier 2,Jaipur,Financial Analyst,106000,25500,15200,6700,4800,7100,8100,5000,18500,13100,59300,72400,33600,31.7,18.1,62,5.7
IN_USR_02523,28,Female,Tier 3,Salem,Operations Executive,45000,5000,5400,2500,1800,700,2700,2400,16500,5100,15400,20500,24500,54.4,24.9,90,19.6
IN_USR_02524,31,Male,Tier 1,Bangalore,Financial Analyst,166000,42500,31800,11800,7100,10100,14000,12000,15000,26000,103300,129300,36700,22.1,20.1,37,1.4
IN_USR_02525,26,Male,Tier 2,Chandigarh,Freelancer/Consultant,143500,22000,20000,9500,8600,2700,12200,10300,31000,22500,62800,85300,58200,40.6,26.4,58,3.7
IN_USR_02526,56,Female,Tier 1,Mumbai,Small Business Owner,117500,37500,18800,5100,4500,10100,7200,7800,11000,15000,76000,91000,26500,22.6,16.5,45,3.2
IN_USR_02527,57,Male,Tier 1,Pune,Financial Analyst,87000,19000,15800,5200,4100,6300,5300,5500,10500,10800,50400,61200,25800,29.7,17.6,57,4.8
IN_USR_02528,44,Male,Tier 1,Hyderabad,Healthcare Worker,46500,11000,8600,2600,1700,2800,2000,2200,6500,4200,26700,30900,15600,33.5,13.6,68,6.5
IN_USR_02529,30,Female,Tier 2,Indore,Data Analyst,80500,19000,11600,3400,4200,1700,4000,2600,21500,6600,39900,46500,34000,42.2,14.2,76,7.1
IN_USR_02530,47,Male,Tier 2,Chandigarh,Teacher/Professor,45000,9000,6400,1900,2500,4400,4400,3200,7000,7600,24200,31800,13200,29.3,23.9,51,4.0
IN_USR_02531,38,Male,Tier 2,Indore,Operations Executive,45000,10500,7400,2400,1800,2300,4500,2500,8000,7000,24400,31400,13600,30.2,22.3,63,6.7
IN_USR_02532,40,Female,Tier 2,Chandigarh,Freelancer/Consultant,57500,11500,10600,3100,1300,5200,5500,3200,9500,8700,31700,40400,17100,29.7,21.5,46,2.2
IN_USR_02533,23,Female,Tier 1,Mumbai,Marketing Manager,122000,34500,15600,7900,4800,1100,8300,7900,24000,16200,63900,80100,41900,34.3,20.2,68,7.0
IN_USR_02534,52,Male,Tier 1,Delhi-NCR,Software Engineer,95000,23500,13400,5300,4500,6700,5400,7400,15000,12800,53400,66200,28800,30.3,19.3,60,5.6
IN_USR_02535,53,Male,Tier 1,Delhi-NCR,Freelancer/Consultant,166000,45500,32400,9600,4800,10400,7200,7400,32500,14600,102700,117300,48700,29.3,12.4,55,3.9
IN_USR_02536,28,Male,Tier 1,Bangalore,Teacher/Professor,34500,8500,5600,1700,1600,400,3200,2400,6500,5600,17800,23400,11100,32.2,23.9,61,5.9
IN_USR_02537,40,Male,Tier 1,Pune,Marketing Manager,107000,25000,13000,6000,5500,6400,10500,5200,21500,15700,55900,71600,35400,33.1,21.9,59,4.9
IN_USR_02538,57,Female,Tier 3,Mysore,Marketing Manager,49000,6500,7400,3000,1900,2400,4400,2800,10000,7200,21200,28400,20600,42.0,25.4,65,5.5
IN_USR_02539,46,Female,Tier 1,Pune,Marketing Manager,144000,36000,19600,9400,8500,7800,8900,9700,29500,18600,81300,99900,44100,30.6,18.6,54,4.0
IN_USR_02540,55,Female,Tier 1,Pune,Teacher/Professor,97500,27500,13600,6600,2100,4400,7500,5900,19500,13400,54200,67600,29900,30.7,19.8,52,3.5
IN_USR_02541,43,Female,Tier 2,Chandigarh,Small Business Owner,221500,43000,34800,11300,9600,17000,16500,11300,43500,27800,115700,143500,78000,35.2,19.4,67,6.5
IN_USR_02542,45,Female,Tier 3,Trichy,Freelancer/Consultant,145000,25500,20200,8000,7400,6100,7500,9300,25000,16800,67200,84000,61000,42.1,20.0,75,7.4
IN_USR_02543,47,Male,Tier 3,Dehradun,Software Engineer,129000,21500,22800,7700,7100,8500,10100,9600,17000,19700,67600,87300,41700,32.3,22.6,68,7.7
IN_USR_02544,32,Male,Tier 3,Dehradun,Small Business Owner,155500,21000,24400,6600,7600,15100,11600,5400,31500,17000,74700,91700,63800,41.0,18.5,73,6.9
IN_USR_02545,36,Female,Tier 1,Bangalore,Data Analyst,62500,16000,11800,3600,2600,5200,4200,4700,10000,8900,39200,48100,14400,23.0,18.5,43,2.7
IN_USR_02546,52,Male,Tier 2,Jaipur,Teacher/Professor,39500,9000,6600,1800,2100,3400,3100,2900,6000,6000,22900,28900,10600,26.8,20.8,58,6.0
IN_USR_02547,32,Female,Tier 2,Coimbatore,Freelancer/Consultant,62000,13000,9400,4100,2000,5200,3800,5000,12500,8800,33700,42500,19500,31.5,20.7,67,7.3
IN_USR_02548,34,Female,Tier 2,Jaipur,Operations Executive,49000,9500,7600,2200,1600,3600,4800,1500,12000,6300,24500,30800,18200,37.1,20.5,66,5.8
IN_USR_02549,38,Female,Tier 2,Jaipur,Operations Executive,84000,15000,10200,5900,2600,7300,5200,2700,16500,7900,41000,48900,35100,41.8,16.2,89,10.7
IN_USR_02550,29,Male,Tier 2,Kochi,Software Engineer,191500,43500,32200,8900,7000,4300,9700,11100,45000,20800,95900,116700,74800,39.1,17.8,67,5.2
IN_USR_02551,41,Male,Tier 1,Mumbai,Operations Executive,59500,21000,10600,3800,3000,2900,5500,2100,7000,7600,41300,48900,10600,17.8,15.5,42,3.4
IN_USR_02552,52,Male,Tier 2,Ahmedabad,Small Business Owner,134500,33500,21000,10400,5400,12100,12100,8800,21500,20900,82400,103300,31200,23.2,20.2,52,5.2
IN_USR_02553,37,Female,Tier 3,Mysore,Civil Engineer,40000,7000,7200,1800,1800,3000,3500,2600,7000,6100,20800,26900,13100,32.8,22.7,50,2.7
IN_USR_02554,42,Male,Tier 2,Jaipur,Small Business Owner,78000,15500,15200,5300,2400,7600,3900,3800,15500,7700,46000,53700,24300,31.2,14.3,49,1.9
IN_USR_02555,29,Male,Tier 3,Warangal,Small Business Owner,131000,22000,20600,6000,6700,0,6100,5000,34500,11100,55300,66400,64600,49.3,16.7,93,16.3
IN_USR_02556,51,Male,Tier 1,Mumbai,Civil Engineer,41000,11000,7600,2100,2500,2800,3000,2500,4000,5500,26000,31500,9500,23.2,17.5,42,2.3
IN_USR_02557,54,Male,Tier 1,Chennai,Healthcare Worker,115500,31500,22400,5400,6400,4900,9700,5300,20500,15000,70600,85600,29900,25.9,17.5,47,3.1
IN_USR_02558,36,Male,Tier 1,Delhi-NCR,Healthcare Worker,87000,29000,11400,4900,4600,5500,5900,6500,8500,12400,55400,67800,19200,22.1,18.3,45,3.5
IN_USR_02559,35,Female,Tier 2,Ahmedabad,Data Analyst,92000,20500,16200,3800,4800,5800,4000,3900,20000,7900,51100,59000,33000,35.9,13.4,76,8.1
IN_USR_02560,52,Male,Tier 1,Mumbai,Financial Analyst,164500,37500,30400,9400,6200,10600,9800,10300,25000,20100,94100,114200,50300,30.6,17.6,62,5.9
IN_USR_02561,33,Female,Tier 1,Chennai,Data Analyst,119500,41500,17000,6400,5700,11600,8400,6200,9500,14600,82200,96800,22700,19.0,15.1,40,2.5
IN_USR_02562,22,Female,Tier 2,Jaipur,Marketing Manager,113000,17500,16600,5500,2800,1300,10000,8200,32000,18200,43700,61900,51100,45.2,29.4,88,15.2
IN_USR_02563,57,Female,Tier 1,Delhi-NCR,Civil Engineer,50500,14000,7400,2100,1000,4200,4000,4000,5500,8000,28700,36700,13800,27.3,21.8,60,6.5
IN_USR_02564,32,Female,Tier 1,Hyderabad,Teacher/Professor,71500,24000,10200,3100,3600,4300,5700,4200,10500,9900,45200,55100,16400,22.9,18.0,47,3.9
IN_USR_02565,49,Male,Tier 3,Trichy,Teacher/Professor,47500,7000,9000,2400,1800,2000,3700,2200,10000,5900,22200,28100,19400,40.8,21.0,69,6.1
IN_USR_02566,52,Female,Tier 2,Kochi,Data Analyst,126500,21500,24000,6300,4200,5600,12500,6700,21000,19200,61600,80800,45700,36.1,23.8,74,8.5
IN_USR_02567,38,Female,Tier 2,Jaipur,Small Business Owner,67500,14500,10800,4600,1700,6500,4400,2300,11000,6700,38100,44800,22700,33.6,15.0,60,4.3
IN_USR_02568,42,Male,Tier 3,Warangal,Civil Engineer,43500,5000,5800,3200,2200,4100,3800,1400,11000,5200,20300,25500,18000,41.4,20.4,60,3.6
IN_USR_02569,22,Male,Tier 1,Chennai,Data Analyst,83000,24500,12800,5400,3400,100,7500,5000,17000,12500,46200,58700,24300,29.3,21.3,48,3.0
IN_USR_02570,50,Female,Tier 2,Coimbatore,Data Analyst,68000,16500,11000,4000,3900,3700,5700,3800,8000,9500,39100,48600,19400,28.5,19.5,53,4.3
IN_USR_02571,22,Female,Tier 3,Dehradun,Software Engineer,185500,20500,22400,9000,9000,100,18500,10700,59500,29200,61000,90200,95300,51.4,32.4,87,16.6
IN_USR_02572,25,Female,Tier 1,Chennai,Marketing Manager,103000,35500,16600,7500,3800,2500,7800,6400,16000,14200,65900,80100,22900,22.2,17.7,47,4.0
IN_USR_02573,26,Male,Tier 1,Hyderabad,Freelancer/Consultant,143000,39000,27400,11200,3300,3900,13300,10800,23500,24100,84800,108900,34100,23.8,22.1,50,4.9
IN_USR_02574,38,Male,Tier 2,Chandigarh,Small Business Owner,240000,53500,39600,17900,8600,11900,16200,16900,44000,33100,131500,164600,75400,31.4,20.1,65,6.9
IN_USR_02575,38,Female,Tier 2,Chandigarh,Healthcare Worker,40500,9500,5400,2000,900,3700,3400,2000,9500,5400,21500,26900,13600,33.6,20.1,58,4.4
IN_USR_02576,29,Female,Tier 1,Hyderabad,Teacher/Professor,82000,19000,10000,6500,3700,2100,4800,6300,17000,11100,41300,52400,29600,36.1,21.2,73,8.1
IN_USR_02577,40,Male,Tier 1,Delhi-NCR,Software Engineer,245500,66500,46600,16800,10400,14600,21500,9000,26500,30500,154900,185400,60100,24.5,16.5,43,2.1
IN_USR_02578,52,Male,Tier 3,Nagpur,Teacher/Professor,53000,7000,6800,2500,1300,2800,4900,2600,16500,7500,20400,27900,25100,47.4,26.9,89,14.2
IN_USR_02579,53,Female,Tier 1,Hyderabad,Data Analyst,133500,42500,23400,9900,3700,7300,12400,4200,14000,16600,86800,103400,30100,22.5,16.1,41,2.1
IN_USR_02580,39,Male,Tier 2,Ahmedabad,Teacher/Professor,65000,12000,10600,3900,2800,2700,5000,3200,14500,8200,32000,40200,24800,38.2,20.4,60,3.8
IN_USR_02581,48,Male,Tier 3,Warangal,Financial Analyst,62000,7500,10200,2700,1700,3700,5800,2200,13000,8000,25800,33800,28200,45.5,23.7,91,12.2
IN_USR_02582,44,Female,Tier 2,Ahmedabad,Teacher/Professor,84000,19000,16400,3900,4900,8000,7600,3100,11500,10700,52200,62900,21100,25.1,17.0,41,1.6
IN_USR_02583,51,Female,Tier 1,Bangalore,Healthcare Worker,65500,19000,9800,5000,1700,4100,5600,2900,9500,8500,39600,48100,17400,26.6,17.7,55,5.1
IN_USR_02584,35,Female,Tier 1,Chennai,Operations Executive,92500,23500,11600,6400,2500,5000,7600,6600,15500,14200,49000,63200,29300,31.7,22.5,62,6.2
IN_USR_02585,49,Female,Tier 3,Nagpur,Software Engineer,158500,21000,25200,11100,6200,12500,7600,5200,47500,12800,76000,88800,69700,44.0,14.4,63,3.6
IN_USR_02586,25,Female,Tier 1,Mumbai,Teacher/Professor,53500,13500,8400,3300,1900,1300,4200,2800,11000,7000,28400,35400,18100,33.8,19.8,69,7.4
IN_USR_02587,44,Male,Tier 1,Chennai,Operations Executive,51000,12000,7000,2500,2300,2400,2400,3800,10000,6200,26200,32400,18600,36.5,19.1,66,5.7
